"nowtime","product_id","current_price","price_per_unit","other","vendor","product_name"
2024-09-20 10:25:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-21 09:56:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-22 09:36:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-23 08:46:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-24 10:20:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-25 09:56:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-26 10:38:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-27 10:41:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-28 11:13:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-29 10:16:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-09-30 10:32:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-02 08:59:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-03 09:11:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-04 09:55:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-05 11:11:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-06 12:01:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-07 09:47:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-08 10:55:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-09 09:04:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-10 09:13:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-11 10:03:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-12 10:40:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-13 10:01:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-14 11:10:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-16 09:59:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-17 10:02:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-17 10:04:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-18 12:11:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-18 12:13:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-19 09:56:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-19 09:58:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-20 16:46:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-20 16:48:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-21 09:04:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-21 09:06:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-22 09:09:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-22 09:10:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-23 10:05:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-23 10:07:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-24 09:08:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-24 09:10:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-25 10:10:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-25 10:13:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-26 10:47:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-26 10:51:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-27 11:14:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-27 11:17:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-28 09:24:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-28 09:27:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-29 12:46:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-29 12:49:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-30 11:13:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-30 11:16:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-31 09:19:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-31 09:20:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-01 11:27:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-01 11:28:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-02 17:29:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-02 17:30:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-03 16:01:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-03 16:03:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-04 10:52:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-04 10:53:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-05 11:43:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-05 11:45:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-06 10:24:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-06 10:26:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-07 09:13:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-07 09:14:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-08 10:42:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-08 10:43:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-09 11:20:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-09 11:22:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-10 10:30:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-10 10:32:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-11 10:54:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-11 10:56:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-12 10:04:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-13 10:37:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-13 10:38:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-14 09:27:00,712206,"4.49","$0.75/100g","SCENE+ Members Save $1.00","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-11-14 09:29:00,712206,"4.49","$0.75/100g","SCENE+ Members Save $1.00","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-04-26 09:19:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-04-27 09:38:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-04-28 10:00:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-04-29 09:56:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-04-30 07:53:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-01 14:44:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-02 11:37:00,712206,"4.49","$0.75/100g","Buy 2 for $6.98 (Add 2)","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-03 11:23:00,712206,"4.49","$0.75/100g","Buy 2 for $6.98 (Add 2)","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-04 11:40:00,712206,"4.49","$0.75/100g","Buy 2 for $6.98 (Add 2)","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-05 18:08:00,712206,"4.49","$0.75/100g","Buy 2 for $6.98 (Add 2)","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-06 10:54:00,712206,"4.49","$0.75/100g","Buy 2 for $6.98 (Add 2)","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-07 08:24:00,712206,"4.49","$0.75/100g","Buy 2 for $6.98 (Add 2)","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-08 10:14:00,712206,"4.49","$0.75/100g","Buy 2 for $6.98 (Add 2)","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-09 09:43:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-11 09:49:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-12 09:24:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-13 11:02:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-17 08:09:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-18 08:56:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-19 08:36:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-20 09:38:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-21 09:53:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-21 22:42:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-22 10:45:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-23 09:35:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-24 07:54:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-25 10:05:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-26 09:06:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-27 09:49:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-28 09:37:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-29 09:59:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-30 09:59:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-05-31 09:29:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-01 10:53:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-02 09:36:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-03 11:19:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-04 09:23:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-05 09:27:00,712206,"3.00","$0.50/100g","SALE","Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-06 10:17:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-07 08:34:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-08 10:06:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-09 11:05:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-06-10 11:53:00,712206,"4.49","$0.75/100g",NA,"Voila","100% Whole Grain Ancient with Quinoa Bread"
2024-10-29 12:11:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-10-30 10:30:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-10-31 08:33:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-11-01 10:46:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-11-02 09:41:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-11-03 15:22:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-11-04 10:14:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-11-05 10:49:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-11-06 09:43:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-11-07 11:37:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-11-14 08:53:00,917069,"7.29",NA,NA,"Galleria","Omega 3 Eggs"
2024-09-18 10:09:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-19 10:18:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-20 09:44:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-21 09:27:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-22 09:02:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-23 08:16:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-24 09:51:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-25 09:24:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-26 10:12:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-27 09:54:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-28 10:33:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-29 09:26:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-09-30 09:58:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-01 10:31:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-02 08:26:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-03 08:42:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-04 09:26:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-05 10:37:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-06 11:22:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-07 09:16:00,917272,"7.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-08 10:22:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-09 08:27:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-11 09:30:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-12 10:01:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-13 09:24:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-14 10:37:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-15 10:05:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-16 09:27:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-17 09:26:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-18 11:37:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-19 09:19:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-20 16:13:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-21 08:30:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-22 08:32:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-23 09:20:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-24 08:28:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-25 09:32:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-26 10:08:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-27 10:34:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-28 08:46:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-29 12:12:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-30 10:32:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-10-31 08:34:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-01 10:47:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-02 09:43:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-03 15:23:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-04 10:16:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-06 09:44:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-07 11:38:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-08 10:00:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-09 10:42:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-10 09:50:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-11 10:14:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-12 09:26:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-13 10:05:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-11-14 08:54:00,917272,"9.99",NA,NA,"Galleria","Smoked Classic Cut Bacon"
2024-06-11 00:24:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-11 19:16:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-12 10:12:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-13 11:02:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-14 11:17:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-15 12:38:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-16 10:19:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-17 10:54:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-18 07:49:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-19 09:04:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-20 12:02:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-21 15:41:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-22 11:12:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-23 10:25:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-24 09:46:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-25 10:18:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-26 10:07:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-27 09:53:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-28 11:30:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-29 10:59:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-06-30 10:15:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-01 10:28:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-02 10:29:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-03 17:36:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-04 09:01:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-05 09:19:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-06 11:22:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-07 11:58:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-08 10:39:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-09 09:14:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-10 08:44:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-11 09:54:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-12 08:52:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-13 09:59:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-14 11:33:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-15 13:24:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-16 10:20:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-17 11:41:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-18 10:27:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-19 10:46:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-20 12:39:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-21 11:07:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-22 10:36:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-23 11:05:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-24 10:31:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-25 10:17:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-26 08:59:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-27 11:33:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-28 10:36:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-29 09:16:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-30 08:55:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-07-31 08:52:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-01 08:24:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-02 11:13:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-03 10:17:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-04 11:01:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-05 11:39:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-06 10:57:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-07 09:09:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-13 09:04:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-14 10:29:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-15 09:16:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-16 09:16:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
2024-08-17 09:47:00,919285,"7.99",NA,NA,"Galleria","Lactose-Free 2% Milk"
